"name"	"ID"	"CntrUS_vs_CntrStim_p.val"	"FarnStim_vs_CntrStim_p.val"	"FarnStim_vs_CntrUS_p.val"	"FarnStim_vs_GeraStim_p.val"	"FarnStim_vs_GeraUS_p.val"	"FarnUS_vs_CntrStim_p.val"	"FarnUS_vs_CntrUS_p.val"	"FarnUS_vs_FarnStim_p.val"	"FarnUS_vs_GeraStim_p.val"	"FarnUS_vs_GeraUS_p.val"	"GeraStim_vs_CntrStim_p.val"	"GeraStim_vs_CntrUS_p.val"	"GeraUS_vs_CntrStim_p.val"	"GeraUS_vs_CntrUS_p.val"	"GeraUS_vs_GeraStim_p.val"	"CntrUS_vs_CntrStim_p.adj"	"FarnStim_vs_CntrStim_p.adj"	"FarnStim_vs_CntrUS_p.adj"	"FarnStim_vs_GeraStim_p.adj"	"FarnStim_vs_GeraUS_p.adj"	"FarnUS_vs_CntrStim_p.adj"	"FarnUS_vs_CntrUS_p.adj"	"FarnUS_vs_FarnStim_p.adj"	"FarnUS_vs_GeraStim_p.adj"	"FarnUS_vs_GeraUS_p.adj"	"GeraStim_vs_CntrStim_p.adj"	"GeraStim_vs_CntrUS_p.adj"	"GeraUS_vs_CntrStim_p.adj"	"GeraUS_vs_CntrUS_p.adj"	"GeraUS_vs_GeraStim_p.adj"	"CntrUS_vs_CntrStim_significant"	"FarnStim_vs_CntrStim_significant"	"FarnStim_vs_CntrUS_significant"	"FarnStim_vs_GeraStim_significant"	"FarnStim_vs_GeraUS_significant"	"FarnUS_vs_CntrStim_significant"	"FarnUS_vs_CntrUS_significant"	"FarnUS_vs_FarnStim_significant"	"FarnUS_vs_GeraStim_significant"	"FarnUS_vs_GeraUS_significant"	"GeraStim_vs_CntrStim_significant"	"GeraStim_vs_CntrUS_significant"	"GeraUS_vs_CntrStim_significant"	"GeraUS_vs_CntrUS_significant"	"GeraUS_vs_GeraStim_significant"	"significant"	"CntrUS_vs_CntrStim_ratio"	"FarnStim_vs_CntrStim_ratio"	"FarnStim_vs_CntrUS_ratio"	"FarnStim_vs_GeraStim_ratio"	"FarnStim_vs_GeraUS_ratio"	"FarnUS_vs_CntrStim_ratio"	"FarnUS_vs_CntrUS_ratio"	"FarnUS_vs_FarnStim_ratio"	"FarnUS_vs_GeraStim_ratio"	"FarnUS_vs_GeraUS_ratio"	"GeraStim_vs_CntrStim_ratio"	"GeraStim_vs_CntrUS_ratio"	"GeraUS_vs_CntrStim_ratio"	"GeraUS_vs_CntrUS_ratio"	"GeraUS_vs_GeraStim_ratio"	"CntrStim_centered"	"CntrUS_centered"	"FarnStim_centered"	"FarnUS_centered"	"GeraStim_centered"	"GeraUS_centered"
"EPHX2"	"P34913"	0.666922401550568	3.12750423067337e-09	8.33977029027329e-09	9.12493774133417e-06	1.01510534311029e-05	7.77820322649279e-10	1.99960167399572e-09	0.529294900668009	4.8470843567735e-05	5.39762223057118e-05	9.21093349537829e-14	1.87039429239454e-13	9.83789591275996e-14	2.00091945005723e-13	0.96767696013233	0.906	0.000163	0.00457	0.375	0.465	0.0065	1.86e-06	0.891	0.689	0.706	0.0103	0.00885	0.0383	0.00997	0.924	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.149	3.01	2.86	-1.88	-1.87	3.23	3.08	0.218	-1.67	-1.65	4.89	4.74	4.88	4.73	-0.014	-2.69	-2.54	0.315	0.534	2.2	2.19
"ERMP1"	"Q7Z2K6"	0.0119712457099614	1.02200866718324e-08	7.91858188581767e-06	0.00273340602929986	0.00032437816301715	1.54573668905798e-08	1.26386306997585e-05	0.85897782361221	0.00174053033772111	0.000202846273046372	1.03628444480367e-11	2.5856167915369e-09	2.25622621820948e-12	4.29751408971022e-10	0.413349433649592	0.582	0.000516	0.15	0.786	0.692	0.0299	0.0217	0.917	0.828	0.775	0.0698	0.211	0.105	0.166	0.878	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1.18	3.61	2.43	-1.45	-1.81	3.54	2.35	-0.0785	-1.53	-1.89	5.06	3.88	5.43	4.24	0.364	-3.14	-1.95	0.477	0.399	1.93	2.29
"F11R"	"Q9Y624"	0.0011366840857821	6.22254821737865e-09	5.48372049258033e-05	7.8592118186731e-09	1.26521043155518e-10	5.318607157538e-09	4.56847470139164e-05	0.945163572204847	9.20956030965725e-09	1.457230842784e-10	1.94665162885938e-15	5.6463992241256e-13	1.48416350391222e-16	2.52124433081682e-14	0.066239823472706	0.318	0.000319	0.276	0.0433	0.0181	0.0179	0.047	0.922	0.179	0.016	0.0011	0.0151	0.00164	0.00314	0.713	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.883	2.05	1.16	-2.02	-2.48	2.06	1.18	0.0168	-2	-2.47	4.07	3.18	4.53	3.65	0.463	-2.27	-1.38	-0.219	-0.202	1.8	2.27
"FAM162A"	"Q96A26"	0.759655009188503	2.30136488929557e-09	4.58055619977327e-09	0.735930439905075	0.514191443047219	5.19731984298908e-09	1.05006180387725e-08	0.717841857216479	0.486368028467603	0.314061190264551	1.09327802449309e-09	2.14601729277306e-09	5.50552746054707e-10	1.0668236400453e-09	0.75114408670596	0.912	0.000118	0.00297	0.943	0.924	0.0177	1.91e-05	0.908	0.936	0.952	0.224	0.203	0.311	0.204	0.912	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0467	1.35	1.3	-0.0515	-0.1	1.29	1.25	-0.0552	-0.107	-0.155	1.4	1.35	1.45	1.4	0.0484	-0.923	-0.877	0.426	0.371	0.477	0.526
"FAM195A"	"Q9BUT9"	0.426663346755599	4.30538272821367e-07	5.98560474352983e-08	0.103606642997156	4.65267377158819e-07	0.74635361711253	0.266975980697125	9.78089050570658e-07	7.78446595117785e-05	0.769732900621056	3.29591908179376e-05	4.01462796477223e-06	0.975418669072909	0.409294572848068	3.57655645851491e-05	0.885	0.0105	0.0159	0.905	0.27	0.907	0.852	0.00133	0.713	0.962	0.739	0.544	0.943	0.943	0.0287	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	-0.36	2.99	3.35	0.752	2.97	0.146	0.505	-2.84	-2.09	0.132	2.23	2.59	0.0139	0.374	-2.22	-0.837	-1.2	2.15	-0.691	1.4	-0.823
"FAM219A"	"Q8IW50"	0.417360145809487	8.68707146981824e-13	2.15081522388678e-13	1.6261201550551e-12	1.32434447084626e-12	6.51484901877655e-15	1.99425675603201e-15	0.00499770884534476	1.10657912859795e-14	9.30470640651289e-15	0.723334161903397	0.247940125932353	0.811058563108209	0.296408167318573	0.908259887653305	0.884	9.6e-10	5.41e-08	0.000161	0.0012	2.66e-08	3.85e-14	0.334	0.000138	6.3e-06	0.932	0.884	0.94	0.939	0.921	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.211	3.32	3.53	3.23	3.26	4.11	4.32	0.787	4.02	4.04	0.0917	0.303	0.0619	0.273	-0.0298	-1.23	-1.44	2.09	2.88	-1.14	-1.17
"FDFT1"	"P37268"	0.00641992678428811	1.25276383645116e-06	1.15122519187326e-09	0.00297347140359591	0.293575015036436	0.011239123028594	5.57069661768406e-06	0.00151484930639399	3.15930866464822e-07	9.33691603158192e-05	5.87564272526368e-10	1.83941853903783e-12	8.79497457263557e-08	1.21758568441314e-10	0.0363499475697047	0.504	0.0207	0.0011	0.79	0.913	0.748	0.0122	0.209	0.372	0.737	0.199	0.0252	0.584	0.123	0.634	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	-0.637	1.35	1.99	-0.704	-0.23	0.586	1.22	-0.762	-1.47	-0.992	2.05	2.69	1.58	2.22	-0.474	-0.822	-1.46	0.527	-0.235	1.23	0.757
"FKBP8"	"Q14318"	0.37442149646216	6.44924828297265e-08	5.91881675339606e-07	0.791221658173268	0.96172990927247	2.40099511195768e-08	2.10248375592149e-07	0.680120843314489	0.499767328743498	0.715463622295697	1.22991471836652e-07	1.16155454784341e-06	5.74312958824403e-08	5.24277334236403e-07	0.754592093337635	0.878	0.00253	0.0511	0.945	0.936	0.0365	0.000675	0.905	0.937	0.961	0.471	0.478	0.562	0.593	0.912	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0796	0.659	0.579	0.0236	-0.00427	0.695	0.616	0.0367	0.0603	0.0325	0.635	0.555	0.663	0.583	0.0278	-0.455	-0.376	0.203	0.24	0.18	0.208
"FRG1"	"Q14331"	0.341464479600225	1.19125776939524e-06	1.07539755474922e-07	1.74762070500287e-06	1.54705615214496e-07	0.000247992025676699	1.94611698642407e-05	0.0505828050379774	0.000367604098193731	2.87992593478165e-05	0.88139477213642	0.273099499254879	0.419909300330774	0.882331166240004	0.340878112865317	0.873	0.0201	0.0221	0.255	0.215	0.489	0.0285	0.667	0.778	0.667	0.935	0.886	0.933	0.951	0.865	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.181	1.18	1.36	1.15	1.33	0.794	0.976	-0.384	0.766	0.948	0.0282	0.209	-0.153	0.028	-0.181	-0.278	-0.459	0.9	0.517	-0.249	-0.431
"GBP1"	"P32455"	0.0676952699482173	2.74751348416806e-16	3.76704087237689e-15	2.05376986161112e-14	5.7136437173036e-13	3.18213555295038e-19	2.41180760004721e-18	3.75603417525746e-06	8.78224563928916e-18	1.06014109040582e-16	0.00522055652531867	0.262928446858129	2.5738496180224e-05	0.00359760736358424	0.0497436930602585	0.763	4.87e-14	1.81e-11	1.05e-06	0.000678	8.33e-14	3.85e-14	0.00408	1.33e-08	6.33e-09	0.864	0.885	0.792	0.885	0.677	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.448	4.3	3.85	3.58	3.1	5.67	5.23	1.37	4.96	4.47	0.717	0.269	1.2	0.752	0.484	-2.06	-1.61	2.24	3.62	-1.34	-0.856
"GHITM"	"Q9H3K2"	6.30777448040892e-07	6.4528844171328e-16	2.51492908773794e-11	3.25384481791015e-08	1.02535114524865e-06	8.41963861296797e-14	3.00100995289995e-08	0.00274574181971368	2.68754709006249e-11	4.64538496768501e-10	8.89085242258545e-20	1.30576332490013e-16	3.64878280346087e-19	8.38403060416132e-16	0.170543102782511	0.00872	4.87e-14	3.26e-05	0.079	0.312	1.2e-06	7.48e-05	0.268	0.0269	0.0288	1.94e-08	8.82e-05	9.87e-06	0.000377	0.811	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	1.69	4.55	2.86	-2	-1.64	3.69	2.01	-0.852	-2.85	-2.49	6.55	4.86	6.18	4.5	-0.363	-3.78	-2.09	0.771	-0.0818	2.77	2.41
"GNAQ"	"P50148"	0.000117566191216299	4.08331208275736e-06	0.210267437256228	0.000892413246642263	0.441162419968968	0.00923174344417992	0.0977590950085195	0.00587638953689477	3.76060754564202e-07	0.000825614917309959	5.71159490793231e-10	3.09842021524683e-05	5.58130769220131e-07	0.0489001900816524	0.00632217289260089	0.147	0.0414	0.873	0.728	0.921	0.738	0.775	0.352	0.381	0.832	0.198	0.641	0.669	0.92	0.373	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2.28	2.92	0.646	-1.89	-0.393	1.41	-0.864	-1.51	-3.4	-1.9	4.81	2.53	3.32	1.04	-1.49	-2.46	-0.179	0.466	-1.04	2.35	0.86
"GNG2"	"P59768"	0.190302984622668	1.55130887190285e-07	4.58817913012474e-06	5.41297632896647e-11	4.98146138190794e-12	8.35611930994329e-10	1.68494644284768e-08	0.0313485460058266	6.77976352154127e-09	4.38783894156837e-10	5.10271633784207e-16	3.28727840161514e-15	1.00117978997674e-16	5.78471560991721e-16	0.221916646824451	0.839	0.005	0.123	0.0027	0.0027	0.00679	3.55e-05	0.599	0.167	0.028	0.000479	0.000883	0.0013	3e-04	0.834	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.351	1.86	1.51	-2.8	-3.13	2.45	2.1	0.595	-2.21	-2.53	4.66	4.31	4.99	4.63	0.327	-2.38	-2.03	-0.526	0.0687	2.27	2.6
"GNG5"	"P63218"	0.647552453134022	3.30399999861461e-10	8.80126380122472e-10	3.74741987416139e-08	4.57570130134357e-10	1.3089077314956e-12	2.98362873535032e-12	0.00779507881903156	5.4850929932827e-05	3.45843000173036e-07	7.63985018319239e-16	1.44306336545998e-15	5.92956255746175e-17	1.05858572476928e-16	0.0597644283438506	0.905	1.31e-05	0.000902	0.0833	0.0328	3.25e-05	5.92e-12	0.385	0.696	0.308	0.000618	0.00054	0.000991	6.76e-05	0.7	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.144	3.06	2.91	-2.4	-3.01	3.95	3.81	0.897	-1.5	-2.11	5.45	5.31	6.07	5.92	0.612	-3.11	-2.97	-0.0554	0.842	2.34	2.95
"GNGT2"	"O14610"	0.956821348947676	5.79663587231888e-10	5.16250962976658e-10	1.12742524982153e-08	2.98847454528932e-09	1.37306933778353e-12	1.24728625379347e-12	0.00436017543213262	1.60530561069392e-11	5.34431955160119e-12	0.191095808237318	0.174234932574137	0.456979493210878	0.425432450570378	0.562012821683439	0.922	2.5e-05	0.000599	0.0503	0.0711	3.39e-05	6.17e-13	0.319	0.0209	0.00228	0.915	0.878	0.934	0.943	0.896	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.0194	3.4	3.42	2.93	3.13	4.51	4.53	1.11	4.04	4.25	0.478	0.497	0.269	0.288	-0.209	-1.44	-1.46	1.96	3.07	-0.963	-1.17
"GPSM3"	"Q9Y4H4"	0.000958471990648394	1.55099428409642e-07	0.00225765162379965	7.88264054797968e-07	0.000339804095128429	4.64604667844812e-10	2.95646472736045e-06	0.0169683364577333	1.90264119005458e-09	4.56527742133707e-07	0.518111936902935	0.00496814080942595	0.00606488010913356	0.46758283744802	0.0276254286207807	0.302	0.005	0.6	0.21	0.694	0.00473	0.00736	0.504	0.118	0.331	0.928	0.806	0.889	0.944	0.595	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.966	1.85	0.879	1.68	1.07	2.51	1.54	0.662	2.34	1.73	0.17	-0.796	0.775	-0.191	0.605	-1.04	-0.0776	0.801	1.46	-0.874	-0.269
"HACD3"	"Q9P035"	0.0556221582896701	5.44463725572337e-06	0.00102369829235779	5.80112228713013e-06	7.55808890197743e-06	8.57946166973734e-05	0.0136337767465782	0.301791701545308	3.97878796087189e-07	5.1307217420479e-07	1.48895421050458e-11	8.55335251838288e-10	1.80846437496801e-11	1.06528568940303e-09	0.919575120290483	0.746	0.048	0.528	0.338	0.443	0.401	0.55	0.853	0.384	0.341	0.0778	0.166	0.175	0.204	0.922	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.608	1.73	1.12	-1.72	-1.69	1.41	0.803	-0.32	-2.04	-2.01	3.45	2.85	3.42	2.81	-0.0309	-1.77	-1.16	-0.0404	-0.36	1.68	1.65
"HARS"	"P12081"	0.0304405351400549	1.44869702578531e-11	1.53848856523771e-09	1.53014253907225e-09	1.30219891867145e-07	4.63245793103006e-13	2.96601384175584e-11	0.0663603526424023	2.95168469276172e-11	1.55728498291544e-09	0.0306059633847606	0.998029575309417	0.000271813993874219	0.0656258020664759	0.0652989925065511	0.688	1.61e-07	0.00135	0.0187	0.207	1.1e-05	1.13e-09	0.702	0.0281	0.0499	0.891	0.91	0.842	0.923	0.711	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.29	1.44	1.15	1.15	0.91	1.69	1.4	0.243	1.4	1.15	0.289	-0.000315	0.533	0.243	0.244	-0.707	-0.417	0.736	0.979	-0.417	-0.174
"HAUS5"	"O94927"	0.422424562966161	2.64031133839654e-06	2.19269847389385e-05	0.57741208407333	0.0835213342787052	3.25153964123282e-08	2.32164727180771e-07	0.0866500720317414	0.0269722621287391	0.00139104654201241	1.13780477449028e-05	9.65864529425924e-05	0.000291274899780661	0.00236713642398852	0.227591784407128	0.884	0.0325	0.213	0.939	0.887	0.0415	0.000748	0.735	0.891	0.849	0.7	0.687	0.844	0.878	0.836	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.314	2.31	1.99	0.217	0.694	2.99	2.68	0.686	0.904	1.38	2.09	1.78	1.61	1.3	-0.476	-1.55	-1.24	0.754	1.44	0.537	0.0604
"HLA-C"	"P10321"	0.0491979128098742	5.16770520980309e-07	0.000107599089427919	2.26502161839986e-05	3.57797433110482e-06	2.68704626067692e-06	0.000589250304758287	0.521137132053745	4.16487611035183e-06	6.8313090980222e-07	6.99754824730773e-12	4.13335315038273e-10	1.92766263024504e-12	9.60396900543096e-11	0.48445312759498	0.735	0.0119	0.322	0.455	0.386	0.197	0.176	0.89	0.544	0.366	0.0617	0.14	0.1	0.116	0.888	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.415	1.33	0.919	-1.04	-1.18	1.2	0.788	-0.131	-1.17	-1.31	2.37	1.96	2.52	2.1	0.143	-1.31	-0.891	0.0275	-0.103	1.07	1.21
"HMGCL"	"P35914"	0.0301447334309461	2.01654558771745e-14	8.39911151642118e-13	9.44435376609175e-10	5.74038269070585e-11	6.90941918663216e-11	9.3476623381432e-09	8.24041503599825e-05	8.20590383072361e-05	2.39547020800214e-06	3.05573432604362e-06	0.00121323967589779	0.000105300331720752	0.0311420651557732	0.187022604918676	0.687	1.39e-13	4.06e-07	0.0142	0.012	0.00121	1.66e-05	0.0441	0.715	0.475	0.644	0.77	0.824	0.915	0.819	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.478	3.18	2.7	1.94	2.23	2.21	1.73	-0.972	0.973	1.25	1.24	0.757	0.953	0.475	-0.282	-1.34	-0.864	1.84	0.865	-0.107	-0.389
"HMOX2"	"P30519"	0.818085395111719	4.56169925312239e-11	7.23034847195906e-11	0.00443047092061267	0.00213642520333349	7.32165035351481e-11	1.16831077146143e-10	0.813259815373026	0.00789619915734362	0.00387277074373217	3.91033921315309e-08	6.80509192572541e-08	7.87921846680879e-08	1.38318330728741e-07	0.771599644945474	0.915	9.18e-07	0.000102	0.807	0.779	0.00126	1.73e-08	0.914	0.866	0.878	0.4	0.348	0.579	0.512	0.913	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.106	4.93	4.82	1.42	1.55	4.82	4.71	-0.109	1.31	1.45	3.5	3.4	3.37	3.26	-0.134	-2.79	-2.68	2.14	2.03	0.717	0.583
"HRAS"	"P01112"	0.23876228497464	3.32914013266808e-06	1.60810972868356e-07	0.771478489641527	0.0154593421707382	6.58527930732549e-07	3.47716521369839e-08	0.529682300508343	0.360691529741365	0.00336442010446156	7.110954285241e-06	3.31223384165487e-07	0.0028064759025649	0.000124979585971695	0.0298128043946914	0.853	0.037	0.0272	0.944	0.845	0.13	8.97e-05	0.891	0.932	0.874	0.681	0.413	0.879	0.816	0.606	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.628	3.07	3.7	0.153	1.35	3.4	4.03	0.332	0.485	1.68	2.92	3.55	1.72	2.35	-1.2	-1.75	-2.37	1.32	1.65	1.17	-0.027
